"","종목코드","종목명","시장구분","산업분류","현재가.종가.","전일대비","시가총액.원.","일자","관리여부","종가","EPS","PER","BPS","PBR","주당배당금","배당수익률","게시물..일련번호","총카운트"
"1184","205100","엑셈","코스닥","IT S/W & SVC",2875,-25,97411534875,"2019-09-20","-",2890,"184","15.71","1,791","1.61",0,0,797,NA
"1185","001470","삼부토건","코스피","건설업",785,2,97352289175,"2019-09-20","-",786,"-","-","1,591","0.49",0,0,1805,NA
"1186","016880","웅진","코스피","금융업",1310,0,97158335080,"2019-09-20","-",1300,"-","-","3,194","0.41",0,0,1725,NA
"1187","071460","위니아딤채","코스닥","일반전기전자",2700,-40,97111696500,"2019-09-20","-",2785,"-","-","1,995","1.4",0,0,943,NA
"1188","012200","계양전기","코스피","기계",2975,-20,9.6985e+10,"2019-09-20","-",2910,"280","10.39","5,512","0.53",60,2.06,1555,NA
"1189","185490","아이진","코스닥","기타서비스",8770,-130,96869990930,"2019-09-20","-",9080,"-","-","2,028","4.48",0,0,687,NA
"1190","080000","에스엔유","코스닥","기계·장비",2820,70,96790493400,"2019-09-20","-",2820,"303","9.31","3,139","0.9",0,0,288,NA
"1191","123410","코리아에프티","코스닥","운송장비·부품",3460,795,96330081440,"2019-09-20","-",2675,"144","18.58","4,127","0.65",60,2.24,372,NA
"1192","032790","엠젠플러스","코스닥","IT H/W",5640,20,96261371160,"2019-09-20","-",5660,"-","-","1,262","4.48",0,0,955,NA
"1193","006580","대양제지","코스닥","종이·목재",3585,-15,96257250000,"2019-09-20","-",3650,"1,439","2.54","4,203","0.87",50,1.37,664,NA
"1194","043090","팜스웰바이오","코스닥","유통",3320,150,96235820760,"2019-09-20","-",3240,"-","-","673","4.81",0,0,785,NA
"1195","000040","KR모터스","코스피","운수장비",507,4,96048146025,"2019-09-20","-",507,"-","-","279","1.82",0,0,1722,NA
"1196","001570","금양","코스피","화학",2180,25,96024934300,"2019-09-20","-",2230,"533","4.18","1,822","1.22",80,3.59,1753,NA
"1197","034810","해성산업","코스닥","기타서비스",9780,-90,95648400000,"2019-09-20","-",9810,"77","127.4","14,565","0.67",125,1.27,121,NA
"1198","096630","에스코넥","코스닥","IT H/W",1465,10,95614285660,"2019-09-20","-",1455,"173","8.41","1,470","0.99",0,0,333,NA
"1199","241840","에이스토리","코스닥","오락·문화",10250,-300,95511960000,"2019-09-20","-",10150,"314","32.32","1,730","5.87",0,0,971,NA
"1200","011000","진원생명과학","코스피","의약품",4355,-40,95488413735,"2019-09-20","-",4420,"-","-","1,389","3.18",0,0,1897,NA
"1201","014100","보령메디앙스","코스닥","화학",8090,200,9.5462e+10,"2019-09-20","-",8000,"275","29.09","4,229","1.89",0,0,71,NA
"1202","006340","대원전선","코스피","전기전자",1400,-30,95350039400,"2019-09-20","-",1420,"18","78.89","1,151","1.23",0,0,1496,NA
"1203","004440","대림씨엔에스","코스피","비금속광물",7480,-140,95234963560,"2019-09-20","-",7750,"-","-","21,717","0.36",0,0,1467,NA
"1204","036000","예림당","코스닥","출판·매체복제",4130,-50,95131564010,"2019-09-20","-",4165,"666","6.25","9,851","0.42",0,0,124,NA
"1205","170920","엘티씨","코스닥","IT H/W",12650,250,95127278950,"2019-09-20","-",12500,"114","109.65","11,579","1.08",100,0.8,403,NA
"1206","087260","모바일어플라이언스","코스닥","IT S/W & SVC",6330,1120,9.495e+10,"2019-09-20","-",5230,"136","38.46","2,090","2.5",0,0,731,NA
"1207","214330","금호에이치티","코스피","운수장비",4115,-55,94750821340,"2019-09-20","-",3960,"632","6.27","7,887","0.5",0,0,1801,NA
"1208","079960","동양이엔피","코스닥","IT H/W",12050,50,9.4713e+10,"2019-09-20","-",12000,"638","18.81","24,537","0.49",300,2.5,287,NA
"1209","033320","제이씨현시스템","코스닥","유통",4955,-105,94712010560,"2019-09-20","-",4760,"501","9.5","4,478","1.06",70,1.47,117,NA
"1210","104200","NHN벅스","코스닥","IT S/W & SVC",6380,30,94599769000,"2019-09-20","-",6310,"407","15.5","4,253","1.48",0,0,347,NA
"1211","107590","미원홀딩스","코스피","금융업",40550,-250,94553435700,"2019-09-20","-",40800,"4,155","9.82","56,573","0.72",400,0.98,1666,NA
"1212","001750","한양증권","코스피","금융업",7420,-10,94445722280,"2019-09-20","-",7430,"355","20.93","20,361","0.36",250,3.36,1411,NA
"1213","200470","하이셈","코스닥","IT H/W",5380,-90,94438798400,"2019-09-20","-",5620,"844","6.66","3,222","1.74",0,0,758,NA
"1214","187220","디티앤씨","코스닥","기타서비스",8600,0,94182960200,"2019-09-20","-",8650,"151","57.28","7,792","1.11",0,0,871,NA
"1215","024880","케이피에프","코스닥","금속",5400,-140,93992157000,"2019-09-20","-",5340,"646","8.27","9,434","0.57",160,3,819,NA
"1216","160980","싸이맥스","코스닥","IT H/W",8880,80,93917490720,"2019-09-20","-",8860,"1,289","6.87","9,737","0.91",250,2.82,401,NA
"1217","220260","켐트로스","코스닥","화학",3565,65,93841698205,"2019-09-20","-",3595,"230","15.63","1,486","2.42",0,0,1060,NA
"1218","041440","에버다임","코스닥","기계·장비",5230,-60,93700387120,"2019-09-20","-",5270,"568","9.28","10,714","0.49",110,2.09,161,NA
"1219","001380","SG충방","코스피","운수장비",2080,0,93525417440,"2019-09-20","-",2045,"74","27.64","2,826","0.72",0,0,1717,NA
"1220","002800","신신제약","코스닥","제약",6160,80,93450280000,"2019-09-20","-",6170,"191","32.3","3,595","1.72",33,0.53,44,NA
"1221","033170","시그네틱스","코스닥","IT H/W",1090,35,93443867710,"2019-09-20","-",1085,"-","-","1,719","0.63",0,0,501,NA
"1222","053700","삼보모터스","코스닥","운송장비·부품",5840,200,93160001200,"2019-09-20","-",5720,"297","19.26","13,256","0.43",70,1.22,617,NA
"1223","303030","지니틱스","코스닥","IT H/W",2745,-5,92981728125,"2019-09-20","-",2520,"-","-","-","-",0,0,1000,NA
"1224","066590","우수AMS","코스닥","운송장비·부품",3760,65,92850579280,"2019-09-20","-",3735,"59","63.31","2,412","1.55",0,0,722,NA
"1225","215790","이노인스트루먼트","코스닥","IT H/W",4570,80,92693990930,"2019-09-20","-",4420,"-","-","2,941","1.5",0,0,534,NA
"1226","238200","비피도","코스닥","음식료·담배",22650,350,92638500000,"2019-09-20","-",23100,"345","66.96","10,936","2.11",0,0,611,NA
"1227","290120","대유에이피","코스닥","운송장비·부품",8470,20,92187480000,"2019-09-20","-",8360,"981","8.52","3,796","2.2",200,2.39,480,NA
"1228","016740","두올","코스피","운수장비",3405,60,92162045400,"2019-09-20","-",3320,"435","7.63","4,826","0.69",80,2.41,1577,NA
"1229","050540","한국코퍼레이션","코스닥","기타서비스",2370,20,91921855410,"2019-09-20","-",2395,"-","-","1,102","2.17",0,0,508,NA
"1230","140070","서플러스글로벌","코스닥","유통",2485,-25,91915180000,"2019-09-20","-",2550,"553","4.61","3,332","0.77",40,1.57,388,NA
"1231","002600","조흥","코스피","음식료품",153000,500,9.18e+10,"2019-09-20","-",154500,"13,392","11.54","209,196","0.74",6000,3.88,1430,NA
"1232","080220","제주반도체","코스닥","IT H/W",3205,30,91767207370,"2019-09-20","-",3225,"383","8.42","2,630","1.23",0,0,834,NA
"1233","086040","바이오톡스텍","코스닥","기타서비스",6290,-40,91756148670,"2019-09-20","-",6450,"250","25.8","2,146","3.01",0,0,824,NA
"1234","092070","디엔에프","코스닥","화학",8510,-40,91583156280,"2019-09-20","-",8630,"1,363","6.33","8,369","1.03",200,2.32,317,NA
"1235","039610","화성밸브","코스닥","기계·장비",8790,-380,91507416000,"2019-09-20","-",7930,"313","25.34","6,477","1.22",0,0,536,NA
"1236","227610","아우딘퓨쳐스","코스닥","화학",9150,40,9.15e+10,"2019-09-20","-",9290,"925","10.04","5,360","1.73",0,0,768,NA
"1237","004080","신흥","코스피","유통업",9530,10,9.1488e+10,"2019-09-20","-",9500,"320","29.69","9,094","1.04",200,2.11,1861,NA
"1238","011560","세보엠이씨","코스닥","건설",8680,-20,91400400000,"2019-09-20","-",8700,"2,174","4","15,287","0.57",300,3.45,65,NA
"1239","007590","동방아그로","코스피","화학",6710,10,91373941670,"2019-09-20","-",6730,"529","12.72","9,730","0.69",250,3.71,1509,NA
"1240","075180","새론오토모티브","코스피","운수장비",4745,0,9.1104e+10,"2019-09-20","-",4875,"385","12.66","11,581","0.42",150,3.08,1643,NA
"1241","019010","베뉴지","코스닥","유통",1890,5,9.1098e+10,"2019-09-20","-",1925,"58","33.19","5,222","0.37",30,1.56,791,NA
"1242","000300","대유플러스","코스피","전기전자",865,1,91093980400,"2019-09-20","-",864,"27","32","866","1",0,0,1901,NA
"1243","064510","에코마이스터","코스닥","기계·장비",7190,-410,91019698330,"2019-09-20","-",7250,"-","-","1,421","5.1",0,0,1338,NA
"1244","196450","디오스텍","코스닥","의료·정밀기기",732,-10,90809263572,"2019-09-20","-",765,"-","-","445","1.72",0,0,650,NA
"1245","004540","깨끗한나라","코스피","종이목재",2430,-25,90494883990,"2019-09-20","-",2430,"-","-","4,593","0.53",0,0,1863,NA
"1246","021080","에이티넘인베스트","코스닥","금융",1885,-15,9.048e+10,"2019-09-20","-",1935,"146","13.25","1,570","1.23",50,2.58,84,NA
"1247","195500","마니커에프앤지","코스닥","음식료·담배",8680,590,90081040000,"2019-09-20","-",9080,"529","17.16","3,055","2.97",0,0,1075,NA
"1248","106190","하이텍팜","코스닥","유통",12700,-100,90027531400,"2019-09-20","-",12700,"368","34.51","14,579","0.87",50,0.39,350,NA
"1249","094820","일진파워","코스닥","건설",5970,-20,90019892730,"2019-09-20","-",5950,"1,076","5.53","5,927","1",330,5.55,325,NA
"1250","018620","우진비앤지","코스닥","제약",3465,145,89975700045,"2019-09-20","-",3735,"-","-","1,424","2.62",0,0,1333,NA
"1251","058850","KTcs","코스피","서비스업",2105,-15,89851925000,"2019-09-20","-",2100,"271","7.75","3,661","0.57",90,4.29,1810,NA
"1252","005360","모나미","코스피","유통업",4750,-95,89762208250,"2019-09-20","-",4835,"33","146.52","3,819","1.27",70,1.45,1905,NA
"1253","002300","한국제지","코스피","종이목재",17900,-200,89588587100,"2019-09-20","-",17650,"-","-","92,899","0.19",100,0.57,1423,NA
"1254","192250","케이사인","코스닥","IT S/W & SVC",1385,-5,89569690945,"2019-09-20","-",1400,"-","-","773","1.81",0,0,415,NA
"1255","214680","디알텍","코스닥","의료·정밀기기",1845,85,89538200550,"2019-09-20","-",1720,"29","59.31","709","2.43",0,0,934,NA
"1256","066310","큐에스아이","코스닥","IT H/W",10800,-150,89404884000,"2019-09-20","-",11000,"-","-","6,219","1.77",20,0.18,246,NA
"1257","005190","동성화학","코스피","화학",16750,100,89370697000,"2019-09-20","-",16750,"1,105","15.16","19,823","0.84",500,2.99,1478,NA
"1258","017510","세명전기","코스닥","금속",5860,-140,89341560000,"2019-09-20","-",5750,"236","24.36","4,538","1.27",80,1.39,77,NA
"1259","140670","알에스오토메이션","코스닥","IT H/W",9810,200,89301803400,"2019-09-20","-",9670,"113","85.58","4,341","2.23",0,0,390,NA
"1260","007860","서연","코스피","금융업",3800,-20,89223407200,"2019-09-20","-",3755,"-","-","20,398","0.18",50,1.33,1515,NA
"1261","259630","엠플러스","코스닥","기계·장비",17400,0,89154659400,"2019-09-20","-",17550,"309","56.8","7,646","2.3",0,0,1134,NA
"1262","134380","미원화학","코스피","화학",40700,100,89129092800,"2019-09-20","-",40900,"3,675","11.13","41,025","1",1000,2.44,1679,NA
"1263","083930","아바코","코스닥","기계·장비",5560,-10,88940567800,"2019-09-20","-",5650,"1,719","3.29","7,453","0.76",200,3.54,298,NA
"1264","094970","제이엠티","코스닥","IT H/W",5310,30,88933154400,"2019-09-20","-",4990,"642","7.77","3,282","1.52",100,2,329,NA
"1265","219420","링크제니시스","코스닥","IT S/W & SVC",8890,50,8.89e+10,"2019-09-20","-",9100,"226","40.27","2,746","3.31",0,0,924,NA
"1266","105740","디케이락","코스닥","기계·장비",10750,-200,88826304000,"2019-09-20","-",10800,"685","15.77","10,291","1.05",150,1.39,653,NA
"1267","131290","티에스이","코스닥","IT H/W",8030,-10,88823274870,"2019-09-20","-",7990,"1,231","6.49","13,442","0.59",200,2.5,752,NA
"1268","078940","코드네이처","코스닥","건설",1490,0,88693164860,"2019-09-20","관리종목",1490,"-","-","98","15.2",0,0,945,NA
"1269","009730","코센","코스닥","금속",1260,20,88553737440,"2019-09-20","-",1265,"-","-","531","2.38",0,0,1041,NA
"1270","018000","유니슨","코스닥","기계·장비",946,5,88546173276,"2019-09-20","-",950,"-","-","740","1.28",0,0,852,NA
"1271","005860","한일사료","코스닥","음식료·담배",2245,135,88461272825,"2019-09-20","-",2280,"9","253.33","1,573","1.45",25,1.1,51,NA
"1272","079190","EMW","코스닥","IT H/W",2780,0,88360067660,"2019-09-20","관리종목",2780,"-","-","813","3.42",0,0,586,NA
"1273","026150","특수건설","코스닥","건설",5880,-150,88169506320,"2019-09-20","-",5880,"66","89.09","5,687","1.03",0,0,99,NA
"1274","046210","파나진","코스닥","의료·정밀기기",2740,20,88054448400,"2019-09-20","-",2740,"-","-","509","5.38",0,0,641,NA
"1275","145210","세화아이엠씨","코스피","기계",2990,0,87912180330,"2019-09-20","관리종목",2990,"-","-","924","3.24",0,0,1821,NA
"1276","043200","파루","코스닥","IT H/W",2440,10,87849933240,"2019-09-20","-",2470,"-","-","1,133","2.18",0,0,1212,NA
"1277","023770","플레이위드","코스닥","IT S/W & SVC",20600,500,87824742200,"2019-09-20","-",21200,"-","-","1,180","17.97",0,0,983,NA
"1278","000850","화천기공","코스피","기계",39900,100,8.778e+10,"2019-09-20","-",39750,"5,753","6.91","130,939","0.3",1250,3.14,1388,NA
"1279","010100","한국프랜지","코스피","운수장비",2880,-75,87697209600,"2019-09-20","-",2900,"49","59.18","6,833","0.42",0,0,1362,NA
"1280","037330","인지디스플레","코스닥","IT H/W",2230,20,87603473870,"2019-09-20","-",2300,"266","8.65","4,133","0.56",75,3.26,1149,NA
"1281","019180","티에이치엔","코스피","전기전자",4860,-50,8.748e+10,"2019-09-20","-",4565,"280","16.3","2,229","2.05",50,1.1,1589,NA
"1282","033540","파라텍","코스닥","기계·장비",5150,30,87466003500,"2019-09-20","-",5170,"21","246.19","4,958","1.04",50,0.97,651,NA
"1283","194480","데브시스터즈","코스닥","IT S/W & SVC",7800,-20,87394086000,"2019-09-20","-",7900,"-","-","10,438","0.76",0,0,417,NA
"1284","003610","방림","코스피","섬유의복",2065,0,87378595850,"2019-09-20","-",2055,"77","26.69","4,389","0.47",58,2.82,1735,NA
"1285","094850","참좋은여행","코스닥","기타서비스",6240,10,8.736e+10,"2019-09-20","-",6210,"744","8.35","5,945","1.04",170,2.74,327,NA
"1286","049630","재영솔루텍","코스닥","IT H/W",1200,-15,87353900400,"2019-09-20","-",1220,"60","20.33","590","2.07",0,0,711,NA
"1287","051160","지어소프트","코스닥","IT S/W & SVC",5990,-90,87301584450,"2019-09-20","-",6020,"67","89.85","579","10.4",0,0,595,NA
"1288","119650","KC코트렐","코스피","기계",6710,-30,8.723e+10,"2019-09-20","-",6740,"320","21.06","5,996","1.12",80,1.19,1670,NA
"1289","222420","쎄노텍","코스닥","비금속",2170,50,87143239750,"2019-09-20","-",2135,"-","-","921","2.32",0,0,783,NA
"1290","041930","동아화성","코스닥","화학",5510,220,8.7058e+10,"2019-09-20","-",5380,"425","12.66","6,217","0.87",50,0.93,164,NA
"1291","122350","삼기오토모티브","코스닥","운송장비·부품",2780,55,87018973420,"2019-09-20","-",2725,"17","160.29","3,643","0.75",45,1.65,969,NA
"1292","217620","디딤","코스닥","숙박·음식",2350,-20,86954476750,"2019-09-20","-",2415,"76","31.78","898","2.69",0,0,766,NA
"1293","056360","코위버","코스닥","IT H/W",8870,70,86897616000,"2019-09-20","-",8800,"663","13.27","10,171","0.87",150,1.7,219,NA
"1294","017370","우신시스템","코스피","기계",4730,-5,86625475420,"2019-09-20","-",4890,"-","-","5,975","0.82",10,0.2,1581,NA
"1295","023450","동남합성","코스피","화학",23900,-50,86560733200,"2019-09-20","-",24000,"1,639","14.64","16,991","1.41",340,1.42,1923,NA
"1296","013360","일성건설","코스피","건설업",1600,-20,86439808000,"2019-09-20","-",1650,"45","36.67","1,669","0.99",0,0,1748,NA
"1297","017550","수산중공업","코스피","기계",1600,-40,86376260800,"2019-09-20","-",1600,"129","12.4","1,834","0.87",0,0,1583,NA
"1298","260660","알리코제약","코스닥","제약",8980,180,86168263500,"2019-09-20","-",8870,"132","67.2","6,413","1.38",0,0,772,NA
"1299","014190","원익큐브","코스닥","유통",2430,-40,86021771580,"2019-09-20","-",2510,"-","-","2,117","1.19",0,0,72,NA
"1300","044480","바이오제네틱스","코스닥","화학",6990,-10,85875554130,"2019-09-20","-",7300,"-","-","2,653","2.75",0,0,830,NA
"1301","046070","코다코","코스닥","운송장비·부품",2195,0,85746041920,"2019-09-20","관리종목",2195,"-","-","2,073","1.06",0,0,583,NA
"1302","043290","케이맥","코스닥","기계·장비",12000,650,85698372000,"2019-09-20","-",11350,"1,127","10.07","8,075","1.41",0,0,610,NA
"1303","221840","하이즈항공","코스닥","운송장비·부품",4840,15,85649448280,"2019-09-20","-",4980,"51","97.65","4,171","1.19",31,0.62,436,NA
"1304","036120","SCI평가정보","코스닥","기타서비스",2410,-35,8.5555e+10,"2019-09-20","-",2475,"44","56.25","473","5.23",0,0,817,NA
"1305","069410","엔텔스","코스닥","IT S/W & SVC",12400,250,85550414800,"2019-09-20","-",12300,"343","35.86","5,896","2.09",0,0,263,NA
"1306","263700","케어랩스","코스닥","IT S/W & SVC",13300,-50,85456157500,"2019-09-20","-",13500,"622","21.7","9,685","1.39",0,0,954,NA
"1307","003480","한진중공업홀딩스","코스피","전기가스업",2890,-5,85341156680,"2019-09-20","-",2945,"346","8.51","11,523","0.26",0,0,1448,NA
